Image,Score
ISIC_0010194.jpg,[0.306640625]
ISIC_0010201.jpg,[0.4501953125]
ISIC_0010202.jpg,[0.336669921875]
ISIC_0010205.jpg,[0.294921875]
ISIC_0010206.jpg,[0.244384765625]
ISIC_0010207.jpg,[0.53369140625]
ISIC_0010212.jpg,[0.1878662109375]
ISIC_0010213.jpg,[0.353271484375]
ISIC_0010215.jpg,[0.32861328125]
ISIC_0010216.jpg,[0.62109375]
ISIC_0010219.jpg,[0.5205078125]
ISIC_0010220.jpg,[0.673828125]
ISIC_0010222.jpg,[0.459228515625]
ISIC_0010225.jpg,[0.429443359375]
ISIC_0010227.jpg,[0.457763671875]
ISIC_0010231.jpg,[0.31396484375]
ISIC_0010233.jpg,[0.5107421875]
ISIC_0010234.jpg,[0.388427734375]
ISIC_0010236.jpg,[0.5302734375]
ISIC_0010237.jpg,[0.52001953125]
ISIC_0010240.jpg,[0.336181640625]
ISIC_0010241.jpg,[0.267333984375]
ISIC_0010244.jpg,[0.12127685546875]
ISIC_0010246.jpg,[0.31982421875]
ISIC_0010248.jpg,[0.28515625]
ISIC_0010249.jpg,[0.3515625]
ISIC_0010251.jpg,[0.1573486328125]
ISIC_0010254.jpg,[0.4560546875]
ISIC_0010255.jpg,[0.26220703125]
ISIC_0010256.jpg,[0.29052734375]
ISIC_0010257.jpg,[0.2386474609375]
ISIC_0010261.jpg,[0.482666015625]
ISIC_0010262.jpg,[0.2083740234375]
ISIC_0010264.jpg,[0.334716796875]
ISIC_0010265.jpg,[0.3046875]
ISIC_0010267.jpg,[0.290771484375]
ISIC_0010317.jpg,[0.58447265625]
ISIC_0010318.jpg,[0.473388671875]
ISIC_0010320.jpg,[0.398193359375]
ISIC_0010326.jpg,[0.274658203125]
ISIC_0010327.jpg,[0.447265625]
ISIC_0010329.jpg,[0.234130859375]
ISIC_0010330.jpg,[0.46044921875]
ISIC_0010332.jpg,[0.263427734375]
ISIC_0010333.jpg,[0.430419921875]
ISIC_0010334.jpg,[0.38525390625]
ISIC_0010336.jpg,[0.499755859375]
ISIC_0010337.jpg,[0.58447265625]
ISIC_0010339.jpg,[0.260498046875]
ISIC_0010340.jpg,[0.27685546875]
ISIC_0010342.jpg,[0.274169921875]
ISIC_0010344.jpg,[0.35302734375]
ISIC_0010346.jpg,[0.246337890625]
ISIC_0010348.jpg,[0.53759765625]
ISIC_0010350.jpg,[0.35009765625]
ISIC_0010351.jpg,[0.53515625]
ISIC_0010356.jpg,[0.22412109375]
ISIC_0010357.jpg,[0.509765625]
ISIC_0010358.jpg,[0.6025390625]
ISIC_0010360.jpg,[0.68505859375]
ISIC_0010362.jpg,[0.4296875]
ISIC_0010364.jpg,[0.47412109375]
ISIC_0010365.jpg,[0.32763671875]
ISIC_0010367.jpg,[0.30419921875]
ISIC_0010368.jpg,[0.388671875]
ISIC_0010370.jpg,[0.54443359375]
ISIC_0010371.jpg,[0.263916015625]
ISIC_0010372.jpg,[0.5751953125]
ISIC_0010374.jpg,[0.46435546875]
ISIC_0010379.jpg,[0.73388671875]
ISIC_0010382.jpg,[0.303955078125]
ISIC_0010435.jpg,[0.5751953125]
ISIC_0010441.jpg,[0.439453125]
ISIC_0010442.jpg,[0.30810546875]
ISIC_0010443.jpg,[0.453369140625]
ISIC_0010444.jpg,[0.25634765625]
ISIC_0010447.jpg,[0.454833984375]
ISIC_0010448.jpg,[0.327880859375]
ISIC_0010449.jpg,[0.319580078125]
ISIC_0010452.jpg,[0.316650390625]
ISIC_0010455.jpg,[0.4453125]
ISIC_0010458.jpg,[0.2763671875]
ISIC_0010460.jpg,[0.412109375]
ISIC_0010461.jpg,[0.52392578125]
ISIC_0010463.jpg,[0.47509765625]
ISIC_0010465.jpg,[0.37890625]
ISIC_0010467.jpg,[0.407958984375]
ISIC_0010468.jpg,[0.388916015625]
ISIC_0010471.jpg,[0.58544921875]
ISIC_0010472.jpg,[0.6064453125]
ISIC_0010473.jpg,[0.351806640625]
ISIC_0010475.jpg,[0.375]
ISIC_0010476.jpg,[0.2486572265625]
ISIC_0010477.jpg,[0.252197265625]
ISIC_0010479.jpg,[0.296875]
ISIC_0010480.jpg,[0.22607421875]
ISIC_0010481.jpg,[0.407470703125]
ISIC_0010483.jpg,[0.275390625]
ISIC_0010488.jpg,[0.401611328125]
ISIC_0010490.jpg,[0.338623046875]
ISIC_0010492.jpg,[0.42626953125]
ISIC_0010493.jpg,[0.29541015625]
ISIC_0010494.jpg,[0.53076171875]
ISIC_0010497.jpg,[0.2406005859375]
ISIC_0010498.jpg,[0.243408203125]
ISIC_0010552.jpg,[0.447265625]
ISIC_0010553.jpg,[0.453857421875]
ISIC_0010554.jpg,[0.51220703125]
ISIC_0010557.jpg,[0.349365234375]
ISIC_0010558.jpg,[0.422607421875]
ISIC_0010562.jpg,[0.434326171875]
ISIC_0010565.jpg,[0.42431640625]
ISIC_0010566.jpg,[0.484619140625]
ISIC_0010567.jpg,[0.320068359375]
ISIC_0010568.jpg,[0.283447265625]
ISIC_0010569.jpg,[0.283447265625]
ISIC_0010570.jpg,[0.7177734375]
ISIC_0010571.jpg,[0.45849609375]
ISIC_0010573.jpg,[0.36572265625]
ISIC_0010574.jpg,[0.529296875]
ISIC_0010575.jpg,[0.35400390625]
ISIC_0010581.jpg,[0.35498046875]
ISIC_0010582.jpg,[0.3701171875]
ISIC_0010584.jpg,[0.2568359375]
ISIC_0010585.jpg,[0.3935546875]
ISIC_0010586.jpg,[0.36572265625]
ISIC_0010587.jpg,[0.266357421875]
ISIC_0010588.jpg,[0.396728515625]
ISIC_0010589.jpg,[0.456787109375]
ISIC_0010590.jpg,[0.29052734375]
ISIC_0010591.jpg,[0.385009765625]
ISIC_0010592.jpg,[0.232421875]
ISIC_0010593.jpg,[0.34912109375]
ISIC_0010595.jpg,[0.6611328125]
ISIC_0010596.jpg,[0.5048828125]
ISIC_0010597.jpg,[0.1605224609375]
ISIC_0010598.jpg,[0.5380859375]
ISIC_0010599.jpg,[0.3173828125]
ISIC_0010602.jpg,[0.51318359375]
ISIC_0010603.jpg,[0.2337646484375]
ISIC_0010606.jpg,[0.4951171875]
ISIC_0010607.jpg,[0.435791015625]
ISIC_0010844.jpg,[0.5576171875]
ISIC_0010846.jpg,[0.492431640625]
ISIC_0010847.jpg,[0.289306640625]
ISIC_0010848.jpg,[0.498779296875]
ISIC_0010851.jpg,[0.5400390625]
ISIC_0010852.jpg,[0.377197265625]
ISIC_0010853.jpg,[0.432861328125]
ISIC_0010854.jpg,[0.261962890625]
ISIC_0010856.jpg,[0.2236328125]
ISIC_0010857.jpg,[0.48876953125]
ISIC_0010858.jpg,[0.27197265625]
ISIC_0010860.jpg,[0.513671875]
ISIC_0010861.jpg,[0.669921875]
ISIC_0010862.jpg,[0.369873046875]
ISIC_0010863.jpg,[0.34423828125]
ISIC_0010864.jpg,[0.495849609375]
ISIC_0011079.jpg,[0.380859375]
ISIC_0011082.jpg,[0.469482421875]
ISIC_0011083.jpg,[0.12347412109375]
ISIC_0011085.jpg,[0.37109375]
ISIC_0011088.jpg,[0.443603515625]
ISIC_0011089.jpg,[0.37109375]
ISIC_0011090.jpg,[0.466064453125]
ISIC_0011095.jpg,[0.498291015625]
ISIC_0011097.jpg,[0.5205078125]
ISIC_0011099.jpg,[0.53564453125]
ISIC_0011101.jpg,[0.228759765625]
ISIC_0011102.jpg,[0.316162109375]
ISIC_0011107.jpg,[0.46728515625]
ISIC_0011110.jpg,[0.3056640625]
ISIC_0011112.jpg,[0.426025390625]
ISIC_0011114.jpg,[0.40283203125]
ISIC_0011115.jpg,[0.548828125]
ISIC_0011117.jpg,[0.2763671875]
ISIC_0011118.jpg,[0.28466796875]
ISIC_0011119.jpg,[0.291748046875]
ISIC_0011121.jpg,[0.265869140625]
ISIC_0011123.jpg,[0.4755859375]
ISIC_0011124.jpg,[0.48828125]
ISIC_0011126.jpg,[0.49755859375]
ISIC_0011127.jpg,[0.380126953125]
ISIC_0011130.jpg,[0.2841796875]
ISIC_0011131.jpg,[0.38037109375]
ISIC_0011132.jpg,[0.249267578125]
ISIC_0011135.jpg,[0.7060546875]
ISIC_0011136.jpg,[0.4990234375]
ISIC_0011137.jpg,[0.310302734375]
ISIC_0011140.jpg,[0.363037109375]
ISIC_0011143.jpg,[0.18359375]
ISIC_0011144.jpg,[0.5966796875]
ISIC_0011145.jpg,[0.4560546875]
ISIC_0011146.jpg,[0.260009765625]
ISIC_0011155.jpg,[0.491943359375]
ISIC_0011157.jpg,[0.36474609375]
ISIC_0011158.jpg,[0.51611328125]
ISIC_0011159.jpg,[0.429443359375]
ISIC_0011161.jpg,[0.367431640625]
ISIC_0011162.jpg,[0.291015625]
ISIC_0011163.jpg,[0.33251953125]
ISIC_0011164.jpg,[0.419677734375]
ISIC_0011165.jpg,[0.439697265625]
ISIC_0011166.jpg,[0.50732421875]
ISIC_0011167.jpg,[0.370361328125]
ISIC_0011168.jpg,[0.24755859375]
ISIC_0011169.jpg,[0.321044921875]
ISIC_0011170.jpg,[0.376708984375]
ISIC_0011171.jpg,[0.094482421875]
ISIC_0011173.jpg,[0.379150390625]
ISIC_0011176.jpg,[0.34716796875]
ISIC_0011177.jpg,[0.343994140625]
ISIC_0011199.jpg,[0.50048828125]
ISIC_0011204.jpg,[0.49755859375]
ISIC_0011205.jpg,[0.52685546875]
ISIC_0011207.jpg,[0.4912109375]
ISIC_0011208.jpg,[0.50146484375]
ISIC_0011210.jpg,[0.546875]
ISIC_0011211.jpg,[0.33251953125]
ISIC_0011212.jpg,[0.400146484375]
ISIC_0011213.jpg,[0.378662109375]
ISIC_0011214.jpg,[0.3671875]
ISIC_0011215.jpg,[0.6318359375]
ISIC_0011218.jpg,[0.68310546875]
ISIC_0011220.jpg,[0.3427734375]
ISIC_0011223.jpg,[0.260986328125]
ISIC_0011225.jpg,[0.5419921875]
ISIC_0011227.jpg,[0.41162109375]
ISIC_0011229.jpg,[0.2481689453125]
ISIC_0011230.jpg,[0.40087890625]
ISIC_0011292.jpg,[0.39208984375]
ISIC_0011294.jpg,[0.06787109375]
ISIC_0011296.jpg,[0.36865234375]
ISIC_0011297.jpg,[0.499755859375]
ISIC_0011298.jpg,[0.5068359375]
ISIC_0011300.jpg,[0.64013671875]
ISIC_0011303.jpg,[0.6083984375]
ISIC_0011304.jpg,[0.677734375]
ISIC_0011305.jpg,[0.40966796875]
ISIC_0011306.jpg,[0.30322265625]
ISIC_0011310.jpg,[0.300537109375]
ISIC_0011315.jpg,[0.436279296875]
ISIC_0011322.jpg,[0.51123046875]
ISIC_0011324.jpg,[0.55078125]
ISIC_0011326.jpg,[0.6005859375]
ISIC_0011327.jpg,[0.421142578125]
ISIC_0011330.jpg,[0.427490234375]
ISIC_0011333.jpg,[0.259033203125]
ISIC_0011336.jpg,[0.413330078125]
ISIC_0011338.jpg,[0.5517578125]
ISIC_0011339.jpg,[0.4599609375]
ISIC_0011343.jpg,[0.40966796875]
ISIC_0011344.jpg,[0.564453125]
ISIC_0011345.jpg,[0.34912109375]
ISIC_0011347.jpg,[0.281982421875]
ISIC_0011348.jpg,[0.297119140625]
ISIC_0011352.jpg,[0.564453125]
ISIC_0011353.jpg,[0.31591796875]
ISIC_0011361.jpg,[0.332763671875]
ISIC_0011362.jpg,[0.6396484375]
ISIC_0011363.jpg,[0.213623046875]
ISIC_0011366.jpg,[0.501953125]
ISIC_0011367.jpg,[0.28564453125]
ISIC_0011382.jpg,[0.33447265625]
ISIC_0011386.jpg,[0.51953125]
ISIC_0011387.jpg,[0.280029296875]
ISIC_0011393.jpg,[0.19873046875]
ISIC_0011397.jpg,[0.49609375]
ISIC_0011398.jpg,[0.5380859375]
ISIC_0011402.jpg,[0.44140625]
ISIC_0012137.jpg,[0.708984375]
ISIC_0012148.jpg,[0.72119140625]
ISIC_0012155.jpg,[0.71533203125]
ISIC_0012167.jpg,[0.58740234375]
ISIC_0012170.jpg,[0.72607421875]
ISIC_0012172.jpg,[0.6865234375]
ISIC_0012179.jpg,[0.5185546875]
ISIC_0012209.jpg,[0.66064453125]
ISIC_0012214.jpg,[0.4970703125]
ISIC_0012253.jpg,[0.427001953125]
ISIC_0012257.jpg,[0.53369140625]
ISIC_0012260.jpg,[0.484130859375]
ISIC_0012274.jpg,[0.6611328125]
ISIC_0012285.jpg,[0.63427734375]
ISIC_0012324.jpg,[0.6884765625]
ISIC_0012325.jpg,[0.41552734375]
ISIC_0012329.jpg,[0.457275390625]
ISIC_0012339.jpg,[0.712890625]
ISIC_0012379.jpg,[0.72509765625]
ISIC_0012381.jpg,[0.62451171875]
ISIC_0012382.jpg,[0.650390625]
ISIC_0012386.jpg,[0.72119140625]
ISIC_0012455.jpg,[0.57763671875]
ISIC_0012459.jpg,[0.537109375]
ISIC_0012464.jpg,[0.68896484375]
ISIC_0012473.jpg,[0.39990234375]
ISIC_0012494.jpg,[0.55517578125]
ISIC_0012508.jpg,[0.471435546875]
ISIC_0012512.jpg,[0.48876953125]
ISIC_0012516.jpg,[0.65185546875]
ISIC_0012661.jpg,[0.64892578125]
ISIC_0012663.jpg,[0.7236328125]
ISIC_0012664.jpg,[0.73388671875]
ISIC_0012665.jpg,[0.5537109375]
ISIC_0012792.jpg,[0.5361328125]
ISIC_0012793.jpg,[0.685546875]
ISIC_0012811.jpg,[0.521484375]
ISIC_0012957.jpg,[0.6640625]
ISIC_0012962.jpg,[0.5830078125]
ISIC_0012966.jpg,[0.2666015625]
ISIC_0012998.jpg,[0.62939453125]
ISIC_0013024.jpg,[0.75390625]
ISIC_0013033.jpg,[0.6630859375]
ISIC_0013034.jpg,[0.67822265625]
ISIC_0013037.jpg,[0.36865234375]
ISIC_0013080.jpg,[0.62109375]
ISIC_0013112.jpg,[0.681640625]
ISIC_0013120.jpg,[0.73681640625]
ISIC_0013189.jpg,[0.666015625]
ISIC_0013190.jpg,[0.51171875]
ISIC_0013306.jpg,[0.63671875]
ISIC_0013310.jpg,[0.7490234375]
ISIC_0013315.jpg,[0.53955078125]
ISIC_0013480.jpg,[0.5234375]
ISIC_0013596.jpg,[0.5107421875]
ISIC_0013670.jpg,[0.556640625]
ISIC_0013674.jpg,[0.6708984375]
ISIC_0013685.jpg,[0.65087890625]
ISIC_0013707.jpg,[0.64111328125]
ISIC_0013725.jpg,[0.69287109375]
ISIC_0013801.jpg,[0.498779296875]
ISIC_0013808.jpg,[0.454345703125]
ISIC_0013832.jpg,[0.66650390625]
ISIC_0013876.jpg,[0.64013671875]
ISIC_0013969.jpg,[0.5078125]
ISIC_0013972.jpg,[0.5927734375]
ISIC_0014114.jpg,[0.63818359375]
ISIC_0014289.jpg,[0.52197265625]
ISIC_0014290.jpg,[0.5322265625]
ISIC_0014291.jpg,[0.63134765625]
ISIC_0014341.jpg,[0.61279296875]
ISIC_0014598.jpg,[0.6201171875]
ISIC_0014599.jpg,[0.7080078125]
ISIC_0014621.jpg,[0.56884765625]
ISIC_0014657.jpg,[0.50439453125]
ISIC_0014658.jpg,[0.416259765625]
ISIC_0014661.jpg,[0.37646484375]
ISIC_0014664.jpg,[0.491943359375]
ISIC_0014665.jpg,[0.484619140625]
ISIC_0014667.jpg,[0.391845703125]
ISIC_0014680.jpg,[0.59033203125]
ISIC_0014682.jpg,[0.3994140625]
ISIC_0014683.jpg,[0.3310546875]
ISIC_0014684.jpg,[0.4921875]
ISIC_0014685.jpg,[0.4404296875]
ISIC_0014692.jpg,[0.42919921875]
ISIC_0014694.jpg,[0.53955078125]
ISIC_0014696.jpg,[0.30078125]
ISIC_0014699.jpg,[0.413330078125]
ISIC_0014702.jpg,[0.47021484375]
ISIC_0014707.jpg,[0.5791015625]
ISIC_0014708.jpg,[0.50146484375]
ISIC_0014711.jpg,[0.46337890625]
ISIC_0014713.jpg,[0.2509765625]
ISIC_0014714.jpg,[0.5478515625]
ISIC_0014715.jpg,[0.57080078125]
ISIC_0014716.jpg,[0.5087890625]
ISIC_0014722.jpg,[0.497802734375]
ISIC_0014723.jpg,[0.485595703125]
ISIC_0014724.jpg,[0.52490234375]
ISIC_0014726.jpg,[0.60400390625]
ISIC_0014730.jpg,[0.492431640625]
ISIC_0014731.jpg,[0.37890625]
ISIC_0014735.jpg,[0.3720703125]
ISIC_0014739.jpg,[0.51416015625]
ISIC_0014742.jpg,[0.317626953125]
ISIC_0014745.jpg,[0.361328125]
ISIC_0014748.jpg,[0.3759765625]
ISIC_0014754.jpg,[0.410400390625]
ISIC_0014760.jpg,[0.496826171875]
ISIC_0014762.jpg,[0.420166015625]
ISIC_0014763.jpg,[0.460693359375]
ISIC_0014769.jpg,[0.52490234375]
ISIC_0014770.jpg,[0.51953125]
ISIC_0014771.jpg,[0.52197265625]
ISIC_0014775.jpg,[0.6611328125]
ISIC_0014778.jpg,[0.52783203125]
ISIC_0014779.jpg,[0.43701171875]
ISIC_0014782.jpg,[0.5419921875]
ISIC_0014783.jpg,[0.5908203125]
ISIC_0014785.jpg,[0.475830078125]
ISIC_0014788.jpg,[0.4609375]
ISIC_0014791.jpg,[0.266357421875]
ISIC_0014793.jpg,[0.41455078125]
ISIC_0014794.jpg,[0.50634765625]
ISIC_0014795.jpg,[0.537109375]
ISIC_0014797.jpg,[0.346923828125]
ISIC_0014802.jpg,[0.51806640625]
ISIC_0014803.jpg,[0.475830078125]
ISIC_0014804.jpg,[0.465087890625]
ISIC_0014805.jpg,[0.3271484375]
ISIC_0014806.jpg,[0.51220703125]
ISIC_0014808.jpg,[0.5]
ISIC_0014811.jpg,[0.4521484375]
ISIC_0014812.jpg,[0.489990234375]
ISIC_0014818.jpg,[0.377685546875]
ISIC_0014819.jpg,[0.419677734375]
ISIC_0014821.jpg,[0.419677734375]
ISIC_0014823.jpg,[0.393310546875]
ISIC_0014825.jpg,[0.453125]
ISIC_0014830.jpg,[0.51611328125]
ISIC_0014831.jpg,[0.552734375]
ISIC_0014832.jpg,[0.63232421875]
ISIC_0014834.jpg,[0.437744140625]
ISIC_0014836.jpg,[0.366943359375]
ISIC_0014838.jpg,[0.54833984375]
ISIC_0014839.jpg,[0.489501953125]
ISIC_0014843.jpg,[0.444091796875]
ISIC_0014845.jpg,[0.380615234375]
ISIC_0014846.jpg,[0.406494140625]
ISIC_0014848.jpg,[0.496337890625]
ISIC_0014849.jpg,[0.32568359375]
ISIC_0014850.jpg,[0.35205078125]
ISIC_0014851.jpg,[0.36279296875]
ISIC_0014855.jpg,[0.5361328125]
ISIC_0014860.jpg,[0.35302734375]
ISIC_0014866.jpg,[0.460205078125]
ISIC_0014869.jpg,[0.52685546875]
ISIC_0014890.jpg,[0.43505859375]
ISIC_0014891.jpg,[0.45361328125]
ISIC_0014897.jpg,[0.3759765625]
ISIC_0014898.jpg,[0.51708984375]
ISIC_0014903.jpg,[0.3916015625]
ISIC_0014904.jpg,[0.5947265625]
ISIC_0014908.jpg,[0.69482421875]
ISIC_0014911.jpg,[0.576171875]
ISIC_0014913.jpg,[0.6728515625]
ISIC_0014915.jpg,[0.5771484375]
ISIC_0014919.jpg,[0.505859375]
ISIC_0014923.jpg,[0.5458984375]
ISIC_0014925.jpg,[0.48095703125]
ISIC_0014926.jpg,[0.451171875]
ISIC_0014929.jpg,[0.48828125]
ISIC_0014930.jpg,[0.5732421875]
ISIC_0014933.jpg,[0.4423828125]
ISIC_0014951.jpg,[0.60400390625]
ISIC_0014975.jpg,[0.384033203125]
ISIC_0014983.jpg,[0.59130859375]
ISIC_0014987.jpg,[0.3955078125]
ISIC_0015005.jpg,[0.421875]
ISIC_0015006.jpg,[0.68701171875]
ISIC_0015032.jpg,[0.5947265625]
ISIC_0015038.jpg,[0.405517578125]
ISIC_0015044.jpg,[0.423095703125]
ISIC_0015045.jpg,[0.416259765625]
ISIC_0015079.jpg,[0.260498046875]
ISIC_0015082.jpg,[0.34912109375]
ISIC_0015108.jpg,[0.640625]
ISIC_0015109.jpg,[0.44384765625]
ISIC_0015110.jpg,[0.379638671875]
ISIC_0015112.jpg,[0.472900390625]
ISIC_0015113.jpg,[0.306884765625]
ISIC_0015153.jpg,[0.5048828125]
ISIC_0015158.jpg,[0.267822265625]
ISIC_0015166.jpg,[0.36572265625]
ISIC_0015168.jpg,[0.285400390625]
ISIC_0015170.jpg,[0.51123046875]
ISIC_0015181.jpg,[0.53955078125]
ISIC_0015182.jpg,[0.6396484375]
ISIC_0015189.jpg,[0.434326171875]
ISIC_0015190.jpg,[0.325927734375]
ISIC_0015200.jpg,[0.63916015625]
ISIC_0015204.jpg,[0.58154296875]
ISIC_0015219.jpg,[0.449951171875]
ISIC_0015220.jpg,[0.455322265625]
ISIC_0015233.jpg,[0.350830078125]
ISIC_0015260.jpg,[0.5986328125]
ISIC_0015284.jpg,[0.52197265625]
ISIC_0015295.jpg,[0.45751953125]
ISIC_Data_1.jpg,[0.1568603515625]
ISIC_Data_10.jpg,[0.410888671875]
ISIC_Data_100.jpg,[0.5126953125]
ISIC_Data_1000.jpg,[0.492431640625]
ISIC_Data_101.jpg,[0.56103515625]
ISIC_Data_1015.jpg,[0.23876953125]
ISIC_Data_1016.jpg,[0.49658203125]
ISIC_Data_1017.jpg,[0.380859375]
ISIC_Data_1018.jpg,[0.5595703125]
ISIC_Data_102.jpg,[0.30859375]
ISIC_Data_1020.jpg,[0.1658935546875]
ISIC_Data_1021.jpg,[0.47607421875]
ISIC_Data_1022.jpg,[0.38623046875]
ISIC_Data_1023.jpg,[0.443603515625]
ISIC_Data_1024.jpg,[0.4052734375]
ISIC_Data_1025.jpg,[0.361572265625]
ISIC_Data_1026.jpg,[0.42041015625]
ISIC_Data_1027.jpg,[0.59765625]
ISIC_Data_1028.jpg,[0.5205078125]
ISIC_Data_103.jpg,[0.5419921875]
ISIC_Data_1030.jpg,[0.44921875]
ISIC_Data_1031.jpg,[0.2310791015625]
ISIC_Data_1032.jpg,[0.316162109375]
ISIC_Data_1033.jpg,[0.46435546875]
ISIC_Data_1034.jpg,[0.386962890625]
ISIC_Data_1035.jpg,[0.316650390625]
ISIC_Data_1036.jpg,[0.233154296875]
ISIC_Data_1037.jpg,[0.240234375]
ISIC_Data_1038.jpg,[0.359619140625]
ISIC_Data_1039.jpg,[0.56298828125]
ISIC_Data_104.jpg,[0.63525390625]
ISIC_Data_1040.jpg,[0.411376953125]
ISIC_Data_1041.jpg,[0.144775390625]
ISIC_Data_1043.jpg,[0.232177734375]
ISIC_Data_1044.jpg,[0.291748046875]
ISIC_Data_1045.jpg,[0.243408203125]
ISIC_Data_1046.jpg,[0.382080078125]
ISIC_Data_1047.jpg,[0.50634765625]
ISIC_Data_1048.jpg,[0.25830078125]
ISIC_Data_1049.jpg,[0.6259765625]
ISIC_Data_105.jpg,[0.712890625]
ISIC_Data_1050.jpg,[0.331787109375]
ISIC_Data_1051.jpg,[0.275634765625]
ISIC_Data_1052.jpg,[0.26025390625]
ISIC_Data_1053.jpg,[0.35498046875]
ISIC_Data_1054.jpg,[0.63623046875]
ISIC_Data_1055.jpg,[0.33544921875]
ISIC_Data_1056.jpg,[0.484130859375]
ISIC_Data_1057.jpg,[0.23828125]
ISIC_Data_1058.jpg,[0.18359375]
ISIC_Data_1059.jpg,[0.67822265625]
ISIC_Data_106.jpg,[0.4619140625]
ISIC_Data_107.jpg,[0.483154296875]
ISIC_Data_108.jpg,[0.323974609375]
ISIC_Data_109.jpg,[0.394775390625]
ISIC_Data_11.jpg,[0.1339111328125]
ISIC_Data_110.jpg,[0.4365234375]
ISIC_Data_111.jpg,[0.544921875]
ISIC_Data_1111.jpg,[0.68408203125]
ISIC_Data_1112.jpg,[0.4013671875]
ISIC_Data_1113.jpg,[0.6083984375]
ISIC_Data_1114.jpg,[0.677734375]
ISIC_Data_1115.jpg,[0.31005859375]
ISIC_Data_1116.jpg,[0.30322265625]
ISIC_Data_1117.jpg,[0.44189453125]
ISIC_Data_1118.jpg,[0.444091796875]
ISIC_Data_1119.jpg,[0.5869140625]
ISIC_Data_112.jpg,[0.61474609375]
ISIC_Data_1120.jpg,[0.2388916015625]
ISIC_Data_1121.jpg,[0.55078125]
ISIC_Data_1122.jpg,[0.49658203125]
ISIC_Data_1123.jpg,[0.421142578125]
ISIC_Data_1125.jpg,[0.410400390625]
ISIC_Data_1126.jpg,[0.50439453125]
ISIC_Data_1127.jpg,[0.414306640625]
ISIC_Data_1128.jpg,[0.306396484375]
ISIC_Data_1129.jpg,[0.55712890625]
ISIC_Data_113.jpg,[0.4765625]
ISIC_Data_1130.jpg,[0.43310546875]
ISIC_Data_1131.jpg,[0.417236328125]
ISIC_Data_1132.jpg,[0.2149658203125]
ISIC_Data_1133.jpg,[0.40966796875]
ISIC_Data_1134.jpg,[0.638671875]
ISIC_Data_1135.jpg,[0.398193359375]
ISIC_Data_1136.jpg,[0.276123046875]
ISIC_Data_1137.jpg,[0.334716796875]
ISIC_Data_114.jpg,[0.55908203125]
ISIC_Data_115.jpg,[0.459228515625]
ISIC_Data_116.jpg,[0.449951171875]
ISIC_Data_117.jpg,[0.49609375]
ISIC_Data_118.jpg,[0.416748046875]
ISIC_Data_119.jpg,[0.482177734375]
ISIC_Data_12.jpg,[0.252685546875]
ISIC_Data_120.jpg,[0.54541015625]
ISIC_Data_121.jpg,[0.5693359375]
ISIC_Data_122.jpg,[0.58154296875]
ISIC_Data_123.jpg,[0.392333984375]
ISIC_Data_124.jpg,[0.291748046875]
ISIC_Data_125.jpg,[0.391357421875]
ISIC_Data_126.jpg,[0.697265625]
ISIC_Data_127.jpg,[0.26416015625]
ISIC_Data_128.jpg,[0.55615234375]
ISIC_Data_129.jpg,[0.314697265625]
ISIC_Data_13.jpg,[0.3271484375]
ISIC_Data_130.jpg,[0.59814453125]
ISIC_Data_131.jpg,[0.464599609375]
ISIC_Data_132.jpg,[0.546875]
ISIC_Data_133.jpg,[0.5439453125]
ISIC_Data_134.jpg,[0.6455078125]
ISIC_Data_135.jpg,[0.56787109375]
ISIC_Data_136.jpg,[0.52001953125]
ISIC_Data_137.jpg,[0.5615234375]
ISIC_Data_138.jpg,[0.488525390625]
ISIC_Data_139.jpg,[0.41162109375]
ISIC_Data_14.jpg,[0.1453857421875]
ISIC_Data_140.jpg,[0.43994140625]
ISIC_Data_141.jpg,[0.5458984375]
ISIC_Data_142.jpg,[0.2393798828125]
ISIC_Data_143.jpg,[0.401611328125]
ISIC_Data_144.jpg,[0.3095703125]
ISIC_Data_145.jpg,[0.312255859375]
ISIC_Data_146.jpg,[0.2427978515625]
ISIC_Data_147.jpg,[0.428955078125]
ISIC_Data_148.jpg,[0.373046875]
ISIC_Data_149.jpg,[0.315185546875]
ISIC_Data_15.jpg,[0.361328125]
ISIC_Data_150.jpg,[0.470703125]
ISIC_Data_151.jpg,[0.30712890625]
ISIC_Data_152.jpg,[0.2340087890625]
ISIC_Data_153.jpg,[0.405517578125]
ISIC_Data_154.jpg,[0.244873046875]
ISIC_Data_155.jpg,[0.2362060546875]
ISIC_Data_157.jpg,[0.345947265625]
ISIC_Data_158.jpg,[0.194091796875]
ISIC_Data_159.jpg,[0.266845703125]
ISIC_Data_16.jpg,[0.340576171875]
ISIC_Data_161.jpg,[0.43212890625]
ISIC_Data_162.jpg,[0.60986328125]
ISIC_Data_163.jpg,[0.52490234375]
ISIC_Data_164.jpg,[0.50830078125]
ISIC_Data_165.jpg,[0.409912109375]
ISIC_Data_166.jpg,[0.468505859375]
ISIC_Data_167.jpg,[0.380859375]
ISIC_Data_168.jpg,[0.390625]
ISIC_Data_169.jpg,[0.27880859375]
ISIC_Data_17.jpg,[0.455810546875]
ISIC_Data_170.jpg,[0.650390625]
ISIC_Data_171.jpg,[0.5478515625]
ISIC_Data_172.jpg,[0.2489013671875]
ISIC_Data_173.jpg,[0.61962890625]
