Image,Score
ISIC_0010047.jpg,[0.0174407958984375]
ISIC_0010053.jpg,[0.0182342529296875]
ISIC_0010054.jpg,[0.01546478271484375]
ISIC_0010055.jpg,[0.01445770263671875]
ISIC_0010057.jpg,[0.013275146484375]
ISIC_0010058.jpg,[0.0190582275390625]
ISIC_0010059.jpg,[0.00909423828125]
ISIC_0010060.jpg,[0.01104736328125]
ISIC_0010061.jpg,[0.0147552490234375]
ISIC_0010062.jpg,[0.0160369873046875]
ISIC_0010063.jpg,[0.0128631591796875]
ISIC_0010064.jpg,[0.01267242431640625]
ISIC_0010066.jpg,[0.01541900634765625]
ISIC_0010067.jpg,[0.01385498046875]
ISIC_0010069.jpg,[0.020751953125]
ISIC_0010070.jpg,[0.0137176513671875]
ISIC_0010074.jpg,[0.0096435546875]
ISIC_0010075.jpg,[0.01099395751953125]
ISIC_0010078.jpg,[0.014739990234375]
ISIC_0010080.jpg,[0.0145111083984375]
ISIC_0010081.jpg,[0.0081024169921875]
ISIC_0010088.jpg,[0.01800537109375]
ISIC_0010089.jpg,[0.017364501953125]
ISIC_0010090.jpg,[0.018035888671875]
ISIC_0010092.jpg,[0.0157623291015625]
ISIC_0010093.jpg,[0.00954437255859375]
ISIC_0010094.jpg,[0.024200439453125]
ISIC_0010100.jpg,[0.0200958251953125]
ISIC_0010102.jpg,[0.019683837890625]
ISIC_0010104.jpg,[0.01324462890625]
ISIC_0010105.jpg,[0.01306915283203125]
ISIC_0010168.jpg,[0.0169830322265625]
ISIC_0010171.jpg,[0.01270294189453125]
ISIC_0010173.jpg,[0.0225830078125]
ISIC_0010174.jpg,[0.00695037841796875]
ISIC_0010176.jpg,[0.01004791259765625]
ISIC_0010178.jpg,[0.0205841064453125]
ISIC_0010180.jpg,[0.0157012939453125]
ISIC_0010182.jpg,[0.01447296142578125]
ISIC_0010184.jpg,[0.01457977294921875]
ISIC_0010185.jpg,[0.0139007568359375]
ISIC_0010186.jpg,[0.017822265625]
ISIC_0010187.jpg,[0.01611328125]
ISIC_0010191.jpg,[0.0095062255859375]
ISIC_0010192.jpg,[0.0189056396484375]
ISIC_0010193.jpg,[0.03460693359375]
ISIC_0010194.jpg,[0.01360321044921875]
ISIC_0010201.jpg,[0.00833892822265625]
ISIC_0010202.jpg,[0.01739501953125]
ISIC_0010205.jpg,[0.0206451416015625]
ISIC_0010206.jpg,[0.01555633544921875]
ISIC_0010207.jpg,[0.01171875]
ISIC_0010212.jpg,[0.00867462158203125]
ISIC_0010213.jpg,[0.00908660888671875]
ISIC_0010215.jpg,[0.02020263671875]
ISIC_0010216.jpg,[0.015655517578125]
ISIC_0010219.jpg,[0.0218963623046875]
ISIC_0010220.jpg,[0.0178985595703125]
ISIC_0010222.jpg,[0.0143280029296875]
ISIC_0010225.jpg,[0.0185089111328125]
ISIC_0010227.jpg,[0.0194091796875]
ISIC_0010231.jpg,[0.01171875]
ISIC_0010233.jpg,[0.0210723876953125]
ISIC_0010234.jpg,[0.0175933837890625]
ISIC_0010236.jpg,[0.009735107421875]
ISIC_0010237.jpg,[0.01239776611328125]
ISIC_0010240.jpg,[0.0149078369140625]
ISIC_0010241.jpg,[0.01800537109375]
ISIC_0010244.jpg,[0.020355224609375]
ISIC_0010246.jpg,[0.01104736328125]
ISIC_0010248.jpg,[0.0187835693359375]
ISIC_0010249.jpg,[0.00576019287109375]
ISIC_0010251.jpg,[0.017913818359375]
ISIC_0010254.jpg,[0.03057861328125]
ISIC_0010255.jpg,[0.0220794677734375]
ISIC_0010256.jpg,[0.029937744140625]
ISIC_0010257.jpg,[0.01328277587890625]
ISIC_0010261.jpg,[0.0098114013671875]
ISIC_0010262.jpg,[0.01375579833984375]
ISIC_0010264.jpg,[0.0231475830078125]
ISIC_0010265.jpg,[0.01155853271484375]
ISIC_0010267.jpg,[0.01082611083984375]
ISIC_0010317.jpg,[0.0186614990234375]
ISIC_0010318.jpg,[0.0142059326171875]
ISIC_0010320.jpg,[0.02490234375]
ISIC_0010326.jpg,[0.0090789794921875]
ISIC_0010327.jpg,[0.0126953125]
ISIC_0010329.jpg,[0.01068115234375]
ISIC_0010330.jpg,[0.018035888671875]
ISIC_0010332.jpg,[0.00839996337890625]
ISIC_0010333.jpg,[0.013946533203125]
ISIC_0010334.jpg,[0.01190185546875]
ISIC_0010336.jpg,[0.01103973388671875]
ISIC_0010337.jpg,[0.012451171875]
ISIC_0010339.jpg,[0.0130157470703125]
ISIC_0010340.jpg,[0.0133819580078125]
ISIC_0010342.jpg,[0.01508331298828125]
ISIC_0010344.jpg,[0.0121307373046875]
ISIC_0010346.jpg,[0.01500701904296875]
ISIC_0010348.jpg,[0.01393890380859375]
ISIC_0010350.jpg,[0.0169525146484375]
ISIC_0010351.jpg,[0.01206207275390625]
ISIC_0010356.jpg,[0.0216522216796875]
ISIC_0010357.jpg,[0.0235748291015625]
ISIC_0010358.jpg,[0.0164031982421875]
ISIC_0010360.jpg,[0.01041412353515625]
ISIC_0010362.jpg,[0.0178375244140625]
ISIC_0010364.jpg,[0.0141143798828125]
ISIC_0010365.jpg,[0.01395416259765625]
ISIC_0010367.jpg,[0.015655517578125]
ISIC_0010368.jpg,[0.016265869140625]
ISIC_0010370.jpg,[0.00980377197265625]
ISIC_0010371.jpg,[0.006862640380859375]
ISIC_0010372.jpg,[0.0122833251953125]
ISIC_0010374.jpg,[0.01540374755859375]
ISIC_0010379.jpg,[0.01177978515625]
ISIC_0010382.jpg,[0.01401519775390625]
ISIC_0010435.jpg,[0.00848388671875]
ISIC_0010441.jpg,[0.0165252685546875]
ISIC_0010442.jpg,[0.0145111083984375]
ISIC_0010443.jpg,[0.02081298828125]
ISIC_0010444.jpg,[0.02716064453125]
ISIC_0010447.jpg,[0.01470947265625]
ISIC_0010448.jpg,[0.01499176025390625]
ISIC_0010449.jpg,[0.0155181884765625]
ISIC_0010452.jpg,[0.0196075439453125]
ISIC_0010455.jpg,[0.0203704833984375]
ISIC_0010458.jpg,[0.023681640625]
ISIC_0010460.jpg,[0.01806640625]
ISIC_0010461.jpg,[0.016815185546875]
ISIC_0010463.jpg,[0.0116119384765625]
ISIC_0010465.jpg,[0.01050567626953125]
ISIC_0010467.jpg,[0.0176544189453125]
ISIC_0010468.jpg,[0.012115478515625]
ISIC_0010471.jpg,[0.01262664794921875]
ISIC_0010472.jpg,[0.011810302734375]
ISIC_0010473.jpg,[0.0119781494140625]
ISIC_0010475.jpg,[0.024017333984375]
ISIC_0010476.jpg,[0.016265869140625]
ISIC_0010477.jpg,[0.0128631591796875]
ISIC_0010479.jpg,[0.019561767578125]
ISIC_0010480.jpg,[0.0119781494140625]
ISIC_0010481.jpg,[0.01348876953125]
ISIC_0010483.jpg,[0.0155181884765625]
ISIC_0010488.jpg,[0.0245819091796875]
ISIC_0010490.jpg,[0.01480865478515625]
ISIC_0010492.jpg,[0.01312255859375]
ISIC_0010493.jpg,[0.01410675048828125]
ISIC_0010494.jpg,[0.01088714599609375]
ISIC_0010497.jpg,[0.01023101806640625]
ISIC_0010498.jpg,[0.0124969482421875]
ISIC_0010552.jpg,[0.00897216796875]
ISIC_0010553.jpg,[0.01226043701171875]
ISIC_0010554.jpg,[0.0180206298828125]
ISIC_0010557.jpg,[0.0164947509765625]
ISIC_0010558.jpg,[0.0091400146484375]
ISIC_0010562.jpg,[0.01479339599609375]
ISIC_0010565.jpg,[0.0123748779296875]
ISIC_0010566.jpg,[0.0150604248046875]
ISIC_0010567.jpg,[0.019561767578125]
ISIC_0010568.jpg,[0.0112152099609375]
ISIC_0010569.jpg,[0.01447296142578125]
ISIC_0010570.jpg,[0.007022857666015625]
ISIC_0010571.jpg,[0.01338958740234375]
ISIC_0010573.jpg,[0.01390838623046875]
ISIC_0010574.jpg,[0.0085601806640625]
ISIC_0010575.jpg,[0.01654052734375]
ISIC_0010581.jpg,[0.0123291015625]
ISIC_0010582.jpg,[0.012481689453125]
ISIC_0010584.jpg,[0.01374053955078125]
ISIC_0010585.jpg,[0.017608642578125]
ISIC_0010586.jpg,[0.0168609619140625]
ISIC_0010587.jpg,[0.0188446044921875]
ISIC_0010588.jpg,[0.021484375]
ISIC_0010589.jpg,[0.00872802734375]
ISIC_0010590.jpg,[0.016876220703125]
ISIC_0010591.jpg,[0.0103302001953125]
ISIC_0010592.jpg,[0.0147857666015625]
ISIC_0010593.jpg,[0.01229095458984375]
ISIC_0010595.jpg,[0.01202392578125]
ISIC_0010596.jpg,[0.00630950927734375]
ISIC_0010597.jpg,[0.0125274658203125]
ISIC_0010598.jpg,[0.02203369140625]
ISIC_0010599.jpg,[0.0129241943359375]
ISIC_0010602.jpg,[0.00821685791015625]
ISIC_0010603.jpg,[0.035186767578125]
ISIC_0010606.jpg,[0.014801025390625]
ISIC_0010607.jpg,[0.0168609619140625]
ISIC_0010844.jpg,[0.0138092041015625]
ISIC_0010846.jpg,[0.019989013671875]
ISIC_0010847.jpg,[0.019378662109375]
ISIC_0010848.jpg,[0.022613525390625]
ISIC_0010851.jpg,[0.016326904296875]
ISIC_0010852.jpg,[0.01454925537109375]
ISIC_0010853.jpg,[0.0212249755859375]
ISIC_0010854.jpg,[0.01490020751953125]
ISIC_0010856.jpg,[0.023529052734375]
ISIC_0010857.jpg,[0.0123748779296875]
ISIC_0010858.jpg,[0.01421356201171875]
ISIC_0010860.jpg,[0.01180267333984375]
ISIC_0010861.jpg,[0.01416015625]
ISIC_0010862.jpg,[0.01299285888671875]
ISIC_0010863.jpg,[0.01055145263671875]
ISIC_0010864.jpg,[0.01432037353515625]
ISIC_0011079.jpg,[0.009063720703125]
ISIC_0011082.jpg,[0.01309967041015625]
ISIC_0011083.jpg,[0.018890380859375]
ISIC_0011085.jpg,[0.0095977783203125]
ISIC_0011088.jpg,[0.0121917724609375]
ISIC_0011089.jpg,[0.0201568603515625]
ISIC_0011090.jpg,[0.01898193359375]
ISIC_0011095.jpg,[0.01041412353515625]
ISIC_0011097.jpg,[0.01837158203125]
ISIC_0011099.jpg,[0.014892578125]
ISIC_0011101.jpg,[0.0168914794921875]
ISIC_0011102.jpg,[0.01302337646484375]
ISIC_0011107.jpg,[0.0162200927734375]
ISIC_0011110.jpg,[0.0109710693359375]
ISIC_0011112.jpg,[0.00839996337890625]
ISIC_0011114.jpg,[0.01444244384765625]
ISIC_0011115.jpg,[0.01215362548828125]
ISIC_0011117.jpg,[0.02410888671875]
ISIC_0011118.jpg,[0.0248870849609375]
ISIC_0011119.jpg,[0.01546478271484375]
ISIC_0011121.jpg,[0.00978851318359375]
ISIC_0011123.jpg,[0.01061248779296875]
ISIC_0011124.jpg,[0.0111236572265625]
ISIC_0011126.jpg,[0.01085662841796875]
ISIC_0011127.jpg,[0.01216888427734375]
ISIC_0011130.jpg,[0.010498046875]
ISIC_0011131.jpg,[0.01409149169921875]
ISIC_0011132.jpg,[0.01279449462890625]
ISIC_0011135.jpg,[0.00955963134765625]
ISIC_0011136.jpg,[0.01032257080078125]
ISIC_0011137.jpg,[0.01251220703125]
ISIC_0011140.jpg,[0.01031494140625]
ISIC_0011143.jpg,[0.02252197265625]
ISIC_0011144.jpg,[0.010833740234375]
ISIC_0011145.jpg,[0.01654052734375]
ISIC_0011146.jpg,[0.015899658203125]
ISIC_0011155.jpg,[0.01273345947265625]
ISIC_0011157.jpg,[0.0177001953125]
ISIC_0011158.jpg,[0.00894927978515625]
ISIC_0011159.jpg,[0.00894927978515625]
ISIC_0011161.jpg,[0.01251220703125]
ISIC_0011162.jpg,[0.024627685546875]
ISIC_0011163.jpg,[0.015869140625]
ISIC_0011164.jpg,[0.01215362548828125]
ISIC_0011165.jpg,[0.0162506103515625]
ISIC_0011166.jpg,[0.00856781005859375]
ISIC_0011167.jpg,[0.00965118408203125]
ISIC_0011168.jpg,[0.0115509033203125]
ISIC_0011169.jpg,[0.01090240478515625]
ISIC_0011170.jpg,[0.0183563232421875]
ISIC_0011171.jpg,[0.0196380615234375]
ISIC_0011173.jpg,[0.0141448974609375]
ISIC_0011176.jpg,[0.00868988037109375]
ISIC_0011177.jpg,[0.03045654296875]
ISIC_0011199.jpg,[0.018829345703125]
ISIC_0011204.jpg,[0.01544952392578125]
ISIC_0011205.jpg,[0.018829345703125]
ISIC_0011207.jpg,[0.0168609619140625]
ISIC_0011208.jpg,[0.01110076904296875]
ISIC_0011210.jpg,[0.01381683349609375]
ISIC_0011211.jpg,[0.019500732421875]
ISIC_0011212.jpg,[0.01444244384765625]
ISIC_0011213.jpg,[0.0204010009765625]
ISIC_0011214.jpg,[0.01800537109375]
ISIC_0011215.jpg,[0.01331329345703125]
ISIC_0011218.jpg,[0.0089263916015625]
ISIC_0011220.jpg,[0.0271148681640625]
ISIC_0011223.jpg,[0.0177154541015625]
ISIC_0011225.jpg,[0.0159912109375]
ISIC_0011227.jpg,[0.0234375]
ISIC_0011229.jpg,[0.0105438232421875]
ISIC_0011230.jpg,[0.01308441162109375]
ISIC_0011292.jpg,[0.01288604736328125]
ISIC_0011294.jpg,[0.008148193359375]
ISIC_0011296.jpg,[0.01497650146484375]
ISIC_0011297.jpg,[0.016754150390625]
ISIC_0011298.jpg,[0.016357421875]
ISIC_0011300.jpg,[0.008758544921875]
ISIC_0011303.jpg,[0.0161590576171875]
ISIC_0011304.jpg,[0.01299285888671875]
ISIC_0011305.jpg,[0.01531219482421875]
ISIC_0011306.jpg,[0.01401519775390625]
ISIC_0011310.jpg,[0.0224456787109375]
ISIC_0011315.jpg,[0.01264190673828125]
ISIC_0011322.jpg,[0.0092010498046875]
ISIC_0011324.jpg,[0.015960693359375]
ISIC_0011326.jpg,[0.0113677978515625]
ISIC_0011327.jpg,[0.01364898681640625]
ISIC_0011330.jpg,[0.01357269287109375]
ISIC_0011333.jpg,[0.0073699951171875]
ISIC_0011336.jpg,[0.0211334228515625]
ISIC_0011338.jpg,[0.00928497314453125]
ISIC_0011339.jpg,[0.010284423828125]
ISIC_0011343.jpg,[0.0151519775390625]
ISIC_0011344.jpg,[0.013519287109375]
ISIC_0011345.jpg,[0.007396697998046875]
ISIC_0011347.jpg,[0.0287933349609375]
ISIC_0011348.jpg,[0.006793975830078125]
ISIC_0011352.jpg,[0.00920867919921875]
ISIC_0011353.jpg,[0.0198516845703125]
ISIC_0011361.jpg,[0.01377105712890625]
ISIC_0011362.jpg,[0.0162506103515625]
ISIC_0011363.jpg,[0.01473236083984375]
ISIC_0011366.jpg,[0.0164337158203125]
ISIC_0011367.jpg,[0.03814697265625]
ISIC_0011382.jpg,[0.029266357421875]
ISIC_0011386.jpg,[0.016754150390625]
ISIC_0011387.jpg,[0.0175933837890625]
ISIC_0011393.jpg,[0.0193634033203125]
ISIC_0011397.jpg,[0.009368896484375]
ISIC_0011398.jpg,[0.0209503173828125]
ISIC_0011402.jpg,[0.01153564453125]
ISIC_0012137.jpg,[0.00943756103515625]
ISIC_0012148.jpg,[0.0176544189453125]
ISIC_0012155.jpg,[0.02105712890625]
ISIC_0012167.jpg,[0.02447509765625]
ISIC_0012170.jpg,[0.0176849365234375]
ISIC_0012172.jpg,[0.01384735107421875]
ISIC_0012179.jpg,[0.0232086181640625]
ISIC_0012209.jpg,[0.02978515625]
ISIC_0012214.jpg,[0.0196075439453125]
ISIC_0012253.jpg,[0.0162200927734375]
ISIC_0012257.jpg,[0.01666259765625]
ISIC_0012260.jpg,[0.0212249755859375]
ISIC_0012274.jpg,[0.007732391357421875]
ISIC_0012285.jpg,[0.0152740478515625]
ISIC_0012324.jpg,[0.01129150390625]
ISIC_0012325.jpg,[0.021514892578125]
ISIC_0012329.jpg,[0.022796630859375]
ISIC_0012339.jpg,[0.0067291259765625]
ISIC_0012379.jpg,[0.0099029541015625]
ISIC_0012381.jpg,[0.0131683349609375]
ISIC_0012382.jpg,[0.010162353515625]
ISIC_0012386.jpg,[0.0097808837890625]
ISIC_0012455.jpg,[0.0231475830078125]
ISIC_0012459.jpg,[0.01568603515625]
ISIC_0012464.jpg,[0.0209197998046875]
ISIC_0012473.jpg,[0.0345458984375]
ISIC_0012494.jpg,[0.0292816162109375]
ISIC_0012508.jpg,[0.03070068359375]
ISIC_0012512.jpg,[0.03857421875]
ISIC_0012516.jpg,[0.0213623046875]
ISIC_0012661.jpg,[0.0204315185546875]
ISIC_0012663.jpg,[0.0186767578125]
ISIC_0012664.jpg,[0.0228271484375]
ISIC_0012665.jpg,[0.03265380859375]
ISIC_0012792.jpg,[0.01708984375]
ISIC_0012793.jpg,[0.026214599609375]
ISIC_0012811.jpg,[0.019073486328125]
ISIC_0012957.jpg,[0.0167388916015625]
ISIC_0012962.jpg,[0.008209228515625]
ISIC_0012966.jpg,[0.02618408203125]
ISIC_0012998.jpg,[0.020477294921875]
ISIC_0013024.jpg,[0.0216064453125]
ISIC_0013033.jpg,[0.014404296875]
ISIC_0013034.jpg,[0.01316070556640625]
ISIC_0013037.jpg,[0.03582763671875]
ISIC_0013080.jpg,[0.0172271728515625]
ISIC_0013112.jpg,[0.01300811767578125]
ISIC_0013120.jpg,[0.0269927978515625]
ISIC_0013189.jpg,[0.0149383544921875]
ISIC_0013190.jpg,[0.034637451171875]
ISIC_0013306.jpg,[0.0289764404296875]
ISIC_0013310.jpg,[0.029388427734375]
ISIC_0013315.jpg,[0.0283660888671875]
ISIC_0013480.jpg,[0.032928466796875]
ISIC_0013596.jpg,[0.0162353515625]
ISIC_0013670.jpg,[0.0230712890625]
ISIC_0013674.jpg,[0.00920867919921875]
ISIC_0013685.jpg,[0.01239013671875]
ISIC_0013707.jpg,[0.02740478515625]
ISIC_0013725.jpg,[0.0120391845703125]
ISIC_0013801.jpg,[0.025177001953125]
ISIC_0013808.jpg,[0.07781982421875]
ISIC_0013832.jpg,[0.013580322265625]
ISIC_0013876.jpg,[0.0234222412109375]
ISIC_0013969.jpg,[0.038238525390625]
ISIC_0013972.jpg,[0.0257110595703125]
ISIC_0014114.jpg,[0.026275634765625]
ISIC_0014289.jpg,[0.0182952880859375]
ISIC_0014290.jpg,[0.036163330078125]
ISIC_0014291.jpg,[0.0228271484375]
ISIC_0014341.jpg,[0.013519287109375]
ISIC_0014598.jpg,[0.0233612060546875]
ISIC_0014599.jpg,[0.00411224365234375]
ISIC_0014621.jpg,[0.0200958251953125]
ISIC_0014657.jpg,[0.08465576171875]
ISIC_0014658.jpg,[0.0655517578125]
ISIC_0014661.jpg,[0.01947021484375]
ISIC_0014664.jpg,[0.0555419921875]
ISIC_0014665.jpg,[0.0244903564453125]
ISIC_0014667.jpg,[0.06866455078125]
ISIC_0014680.jpg,[0.0294647216796875]
ISIC_0014682.jpg,[0.010009765625]
ISIC_0014683.jpg,[0.0171356201171875]
ISIC_0014684.jpg,[0.0255584716796875]
ISIC_0014685.jpg,[0.03289794921875]
ISIC_0014692.jpg,[0.0167083740234375]
ISIC_0014694.jpg,[0.0207366943359375]
ISIC_0014696.jpg,[0.007160186767578125]
ISIC_0014699.jpg,[0.00910186767578125]
ISIC_0014702.jpg,[0.032470703125]
ISIC_0014707.jpg,[0.01097869873046875]
ISIC_0014708.jpg,[0.006809234619140625]
ISIC_0014711.jpg,[0.011688232421875]
ISIC_0014713.jpg,[0.0112457275390625]
ISIC_0014714.jpg,[0.01751708984375]
ISIC_0014715.jpg,[0.0185699462890625]
ISIC_0014716.jpg,[0.0877685546875]
ISIC_0014722.jpg,[0.0035610198974609375]
ISIC_0014723.jpg,[0.0797119140625]
ISIC_0014724.jpg,[0.01145172119140625]
ISIC_0014726.jpg,[0.0849609375]
ISIC_0014730.jpg,[0.0135955810546875]
ISIC_0014731.jpg,[0.0171051025390625]
ISIC_0014735.jpg,[0.01007080078125]
ISIC_0014739.jpg,[0.0447998046875]
ISIC_0014742.jpg,[0.0056915283203125]
ISIC_0014745.jpg,[0.0294952392578125]
ISIC_0014748.jpg,[0.01471710205078125]
ISIC_0014754.jpg,[0.0780029296875]
ISIC_0014760.jpg,[0.00530242919921875]
ISIC_0014762.jpg,[0.028594970703125]
ISIC_0014763.jpg,[0.0049285888671875]
ISIC_0014769.jpg,[0.055084228515625]
ISIC_0014770.jpg,[0.0762939453125]
ISIC_0014771.jpg,[0.0350341796875]
ISIC_0014775.jpg,[0.138427734375]
ISIC_0014778.jpg,[0.02947998046875]
ISIC_0014779.jpg,[0.0160980224609375]
ISIC_0014782.jpg,[0.0206298828125]
ISIC_0014783.jpg,[0.024261474609375]
ISIC_0014785.jpg,[0.0069732666015625]
ISIC_0014788.jpg,[0.006725311279296875]
ISIC_0014791.jpg,[0.00527191162109375]
ISIC_0014793.jpg,[0.0162200927734375]
ISIC_0014794.jpg,[0.0237884521484375]
ISIC_0014795.jpg,[0.01494598388671875]
ISIC_0014797.jpg,[0.01953125]
ISIC_0014802.jpg,[0.03155517578125]
ISIC_0014803.jpg,[0.018829345703125]
ISIC_0014804.jpg,[0.051300048828125]
ISIC_0014805.jpg,[0.025177001953125]
ISIC_0014806.jpg,[0.12005615234375]
ISIC_0014808.jpg,[0.01025390625]
ISIC_0014811.jpg,[0.03070068359375]
ISIC_0014812.jpg,[0.0199127197265625]
ISIC_0014818.jpg,[0.00624847412109375]
ISIC_0014819.jpg,[0.00984954833984375]
ISIC_0014821.jpg,[0.0191802978515625]
ISIC_0014823.jpg,[0.0273895263671875]
ISIC_0014825.jpg,[0.01102447509765625]
ISIC_0014830.jpg,[0.007648468017578125]
ISIC_0014831.jpg,[0.0145111083984375]
ISIC_0014832.jpg,[0.00678253173828125]
ISIC_0014834.jpg,[0.0082244873046875]
ISIC_0014836.jpg,[0.0148468017578125]
ISIC_0014838.jpg,[0.01390838623046875]
ISIC_0014839.jpg,[0.050201416015625]
ISIC_0014843.jpg,[0.0112762451171875]
ISIC_0014845.jpg,[0.0100250244140625]
ISIC_0014846.jpg,[0.005405426025390625]
ISIC_0014848.jpg,[0.043182373046875]
ISIC_0014849.jpg,[0.01183319091796875]
ISIC_0014850.jpg,[0.010101318359375]
ISIC_0014851.jpg,[0.039093017578125]
ISIC_0014855.jpg,[0.01479339599609375]
ISIC_0014860.jpg,[0.010406494140625]
ISIC_0014866.jpg,[0.01094818115234375]
ISIC_0014869.jpg,[0.034759521484375]
ISIC_0014890.jpg,[0.022247314453125]
ISIC_0014891.jpg,[0.04302978515625]
ISIC_0014897.jpg,[0.0211029052734375]
ISIC_0014898.jpg,[0.1297607421875]
ISIC_0014903.jpg,[0.01332855224609375]
ISIC_0014904.jpg,[0.0126495361328125]
ISIC_0014908.jpg,[0.0270843505859375]
ISIC_0014911.jpg,[0.006404876708984375]
ISIC_0014913.jpg,[0.010284423828125]
ISIC_0014915.jpg,[0.0217132568359375]
ISIC_0014919.jpg,[0.0478515625]
ISIC_0014923.jpg,[0.0266571044921875]
ISIC_0014925.jpg,[0.0279083251953125]
ISIC_0014926.jpg,[0.0195465087890625]
ISIC_0014929.jpg,[0.059906005859375]
ISIC_0014930.jpg,[0.016571044921875]
ISIC_0014933.jpg,[0.0294189453125]
ISIC_0014951.jpg,[0.010467529296875]
ISIC_0014975.jpg,[0.029754638671875]
ISIC_0014983.jpg,[0.00661468505859375]
ISIC_0014987.jpg,[0.00792694091796875]
ISIC_0015005.jpg,[0.00717926025390625]
ISIC_0015006.jpg,[0.0196990966796875]
ISIC_0015032.jpg,[0.0179595947265625]
ISIC_0015038.jpg,[0.0163116455078125]
ISIC_0015044.jpg,[0.033721923828125]
ISIC_0015045.jpg,[0.006740570068359375]
ISIC_0015079.jpg,[0.0164337158203125]
ISIC_0015082.jpg,[0.0154571533203125]
ISIC_0015108.jpg,[0.044769287109375]
ISIC_0015109.jpg,[0.03277587890625]
ISIC_0015110.jpg,[0.00698089599609375]
ISIC_0015112.jpg,[0.0682373046875]
ISIC_0015113.jpg,[0.04351806640625]
ISIC_0015153.jpg,[0.047637939453125]
ISIC_0015158.jpg,[0.0117645263671875]
ISIC_0015166.jpg,[0.0237884521484375]
ISIC_0015168.jpg,[0.0134429931640625]
ISIC_0015170.jpg,[0.023162841796875]
ISIC_0015181.jpg,[0.027618408203125]
ISIC_0015182.jpg,[0.037445068359375]
ISIC_0015189.jpg,[0.01477813720703125]
ISIC_0015190.jpg,[0.011932373046875]
ISIC_0015200.jpg,[0.04058837890625]
ISIC_0015204.jpg,[0.05718994140625]
ISIC_0015219.jpg,[0.01186370849609375]
ISIC_0015220.jpg,[0.0271148681640625]
ISIC_0015233.jpg,[0.017425537109375]
ISIC_0015260.jpg,[0.01430511474609375]
ISIC_0015284.jpg,[0.1009521484375]
ISIC_0015295.jpg,[0.0223541259765625]
ISIC_Data_1.jpg,[0.0265045166015625]
ISIC_Data_10.jpg,[0.0220947265625]
ISIC_Data_100.jpg,[0.00505828857421875]
ISIC_Data_1000.jpg,[0.01312255859375]
ISIC_Data_101.jpg,[0.025909423828125]
ISIC_Data_1015.jpg,[0.01129150390625]
ISIC_Data_1016.jpg,[0.01116943359375]
ISIC_Data_1017.jpg,[0.0145416259765625]
ISIC_Data_1018.jpg,[0.041107177734375]
ISIC_Data_102.jpg,[0.00693511962890625]
ISIC_Data_1020.jpg,[0.0191497802734375]
ISIC_Data_1021.jpg,[0.00955963134765625]
ISIC_Data_1022.jpg,[0.0101165771484375]
ISIC_Data_1023.jpg,[0.01303863525390625]
ISIC_Data_1024.jpg,[0.0182037353515625]
ISIC_Data_1025.jpg,[0.01190948486328125]
ISIC_Data_1026.jpg,[0.0147705078125]
ISIC_Data_1027.jpg,[0.01373291015625]
ISIC_Data_1028.jpg,[0.0183563232421875]
ISIC_Data_103.jpg,[0.0130767822265625]
ISIC_Data_1030.jpg,[0.01209259033203125]
ISIC_Data_1031.jpg,[0.016510009765625]
ISIC_Data_1032.jpg,[0.0120849609375]
ISIC_Data_1033.jpg,[0.0112457275390625]
ISIC_Data_1034.jpg,[0.00919342041015625]
ISIC_Data_1035.jpg,[0.0074920654296875]
ISIC_Data_1036.jpg,[0.0127105712890625]
ISIC_Data_1037.jpg,[0.0109710693359375]
ISIC_Data_1038.jpg,[0.011871337890625]
ISIC_Data_1039.jpg,[0.015777587890625]
ISIC_Data_104.jpg,[0.033233642578125]
ISIC_Data_1040.jpg,[0.0156402587890625]
ISIC_Data_1041.jpg,[0.0250091552734375]
ISIC_Data_1043.jpg,[0.0212249755859375]
ISIC_Data_1044.jpg,[0.01462554931640625]
ISIC_Data_1045.jpg,[0.01499176025390625]
ISIC_Data_1046.jpg,[0.01206207275390625]
ISIC_Data_1047.jpg,[0.01071929931640625]
ISIC_Data_1048.jpg,[0.01373291015625]
ISIC_Data_1049.jpg,[0.0133209228515625]
ISIC_Data_105.jpg,[0.00829315185546875]
ISIC_Data_1050.jpg,[0.0082244873046875]
ISIC_Data_1051.jpg,[0.01435089111328125]
ISIC_Data_1052.jpg,[0.0173492431640625]
ISIC_Data_1053.jpg,[0.0205078125]
ISIC_Data_1054.jpg,[0.0103759765625]
ISIC_Data_1055.jpg,[0.015655517578125]
ISIC_Data_1056.jpg,[0.0149993896484375]
ISIC_Data_1057.jpg,[0.01163482666015625]
ISIC_Data_1058.jpg,[0.01708984375]
ISIC_Data_1059.jpg,[0.0140838623046875]
ISIC_Data_106.jpg,[0.01018524169921875]
ISIC_Data_107.jpg,[0.011260986328125]
ISIC_Data_108.jpg,[0.013885498046875]
ISIC_Data_109.jpg,[0.00885772705078125]
ISIC_Data_11.jpg,[0.0272369384765625]
ISIC_Data_110.jpg,[0.0306549072265625]
ISIC_Data_111.jpg,[0.00695037841796875]
ISIC_Data_1111.jpg,[0.0103607177734375]
ISIC_Data_1112.jpg,[0.01447296142578125]
ISIC_Data_1113.jpg,[0.01445770263671875]
ISIC_Data_1114.jpg,[0.01541900634765625]
ISIC_Data_1115.jpg,[0.01062774658203125]
ISIC_Data_1116.jpg,[0.01282501220703125]
